JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2495,35,13,17/07/2024,HOMEPAGE,VIEW,237
2496,35,13,17/07/2024,PRODUCTPAGE,VIEW,72
2479,35,13,22/11/2024,HOMEPAGE,VIEW,252
2480,35,13,11/03/2025,HOMEPAGE,VIEW,280
2530,35,14,16/05/2023,CHECKOUT,DROP-OFF,NULL
2528,35,14,16/05/2023,HOMEPAGE,VIEW,55
2529,35,14,16/05/2023,PRODUCTPAGE,VIEW,84
2503,35,14,03/09/2024,CHECKOUT,PURCHASE,294
2501,35,14,03/09/2024,HOMEPAGE,VIEW,74
2502,35,14,03/09/2024,PRODUCTPAGE,VIEW,285
2548,35,14,02/10/2024,CHECKOUT,DROP-OFF,NULL
2546,35,14,02/10/2024,HOMEPAGE,VIEW,50
2547,35,14,02/10/2024,PRODUCTPAGE,CLICK,94
2471,35,15,29/10/2023,CHECKOUT,DROP-OFF,NULL
2469,35,15,29/10/2023,HOMEPAGE,VIEW,155
2470,35,15,29/10/2023,PRODUCTPAGE,CLICK,27
2487,35,15,15/09/2025,CHECKOUT,DROP-OFF,NULL
2485,35,15,15/09/2025,HOMEPAGE,VIEW,84
2486,35,15,15/09/2025,PRODUCTPAGE,VIEW,14
2539,35,16,19/09/2023,HOMEPAGE,VIEW,14
2472,35,17,10/09/2023,HOMEPAGE,VIEW,254
2527,35,17,02/12/2023,CHECKOUT,PURCHASE,290
2525,35,17,02/12/2023,HOMEPAGE,VIEW,88
2526,35,17,02/12/2023,PRODUCTPAGE,VIEW,136
2500,35,17,05/04/2024,CHECKOUT,DROP-OFF,NULL
2498,35,17,05/04/2024,HOMEPAGE,VIEW,255
2499,35,17,05/04/2024,PRODUCTPAGE,VIEW,102
2545,35,17,13/04/2024,HOMEPAGE,VIEW,54
2512,35,17,03/09/2024,CHECKOUT,DROP-OFF,NULL
2510,35,17,03/09/2024,HOMEPAGE,VIEW,288
2511,35,17,03/09/2024,PRODUCTPAGE,VIEW,163
2551,35,18,13/09/2023,HOMEPAGE,VIEW,17
2520,35,18,18/03/2024,CHECKOUT,DROP-OFF,NULL
2518,35,18,18/03/2024,HOMEPAGE,VIEW,193
2519,35,18,18/03/2024,PRODUCTPAGE,VIEW,48
2535,35,18,09/07/2024,HOMEPAGE,VIEW,60
2504,35,18,21/12/2025,HOMEPAGE,VIEW,42
2507,35,19,12/09/2023,CHECKOUT,DROP-OFF,NULL
2505,35,19,12/09/2023,HOMEPAGE,VIEW,70
2506,35,19,12/09/2023,PRODUCTPAGE,VIEW,12
2493,35,19,07/06/2025,CHECKOUT,DROP-OFF,NULL
2491,35,19,07/06/2025,HOMEPAGE,VIEW,216
2492,35,19,07/06/2025,PRODUCTPAGE,VIEW,260
2468,35,20,30/03/2024,CHECKOUT,DROP-OFF,NULL
2466,35,20,30/03/2024,HOMEPAGE,VIEW,212
2467,35,20,30/03/2024,PRODUCTPAGE,VIEW,161
2653,36,1,31/03/2023,HOMEPAGE,VIEW,137
2655,36,1,06/08/2023,HOMEPAGE,VIEW,183
2570,36,1,15/11/2023,CHECKOUT,DROP-OFF,NULL
2568,36,1,15/11/2023,HOMEPAGE,VIEW,138
2569,36,1,15/11/2023,PRODUCTPAGE,VIEW,196
2566,36,1,17/12/2024,CHECKOUT,DROP-OFF,NULL
2564,36,1,17/12/2024,HOMEPAGE,VIEW,105
2565,36,1,17/12/2024,PRODUCTPAGE,VIEW,261
2575,36,1,05/01/2025,CHECKOUT,DROP-OFF,NULL
2573,36,1,05/01/2025,HOMEPAGE,VIEW,111
2574,36,1,05/01/2025,PRODUCTPAGE,VIEW,212
2585,36,1,08/06/2025,CHECKOUT,DROP-OFF,NULL
2583,36,1,08/06/2025,HOMEPAGE,VIEW,158
2584,36,1,08/06/2025,PRODUCTPAGE,VIEW,136
2576,36,2,25/11/2023,HOMEPAGE,VIEW,111
2610,36,2,26/01/2024,HOMEPAGE,VIEW,238
2633,36,2,24/05/2024,CHECKOUT,DROP-OFF,NULL
2631,36,2,24/05/2024,HOMEPAGE,VIEW,283
2632,36,2,24/05/2024,PRODUCTPAGE,VIEW,198
2563,36,2,06/08/2025,CHECKOUT,DROP-OFF,NULL
2561,36,2,06/08/2025,HOMEPAGE,VIEW,259
2562,36,2,06/08/2025,PRODUCTPAGE,VIEW,178
2656,36,3,19/02/2024,HOMEPAGE,VIEW,255
2611,36,3,03/12/2024,HOMEPAGE,VIEW,252
2616,36,3,15/09/2025,HOMEPAGE,VIEW,278
2605,36,4,28/01/2023,HOMEPAGE,VIEW,292
2582,36,5,15/11/2023,CHECKOUT,DROP-OFF,NULL
2580,36,5,15/11/2023,HOMEPAGE,VIEW,266
2581,36,5,15/11/2023,PRODUCTPAGE,VIEW,185
2620,36,5,16/08/2024,CHECKOUT,DROP-OFF,NULL
2618,36,5,16/08/2024,HOMEPAGE,VIEW,299
2619,36,5,16/08/2024,PRODUCTPAGE,VIEW,213
2578,36,5,27/10/2024,HOMEPAGE,VIEW,266
2606,36,5,09/11/2024,HOMEPAGE,VIEW,195
2649,36,6,31/07/2024,CHECKOUT,PURCHASE,242
2647,36,6,31/07/2024,HOMEPAGE,VIEW,168
2648,36,6,31/07/2024,PRODUCTPAGE,CLICK,106
2614,36,7,28/12/2025,CHECKOUT,DROP-OFF,NULL
2612,36,7,28/12/2025,HOMEPAGE,VIEW,88
2613,36,7,28/12/2025,PRODUCTPAGE,VIEW,139
2630,36,8,04/04/2023,CHECKOUT,DROP-OFF,NULL
2628,36,8,04/04/2023,HOMEPAGE,VIEW,131
2629,36,8,04/04/2023,PRODUCTPAGE,VIEW,152
2598,36,8,30/03/2024,CHECKOUT,DROP-OFF,NULL
2596,36,8,30/03/2024,HOMEPAGE,VIEW,228
2597,36,8,30/03/2024,PRODUCTPAGE,VIEW,36
2577,36,9,01/09/2023,HOMEPAGE,VIEW,260
2654,36,9,20/10/2023,HOMEPAGE,VIEW,16
2589,36,9,21/05/2024,CHECKOUT,DROP-OFF,NULL
2587,36,9,21/05/2024,HOMEPAGE,VIEW,229
2588,36,9,21/05/2024,PRODUCTPAGE,VIEW,62
2639,36,12,25/03/2024,CHECKOUT,DROP-OFF,NULL
2637,36,12,25/03/2024,HOMEPAGE,VIEW,153
2638,36,12,25/03/2024,PRODUCTPAGE,VIEW,64
2601,36,12,28/07/2024,CHECKOUT,PURCHASE,156
2599,36,12,28/07/2024,HOMEPAGE,VIEW,224
2600,36,12,28/07/2024,PRODUCTPAGE,VIEW,10
2615,36,12,19/01/2025,HOMEPAGE,VIEW,70
2652,36,13,25/07/2023,CHECKOUT,DROP-OFF,NULL
2650,36,13,25/07/2023,HOMEPAGE,VIEW,279
2651,36,13,25/07/2023,PRODUCTPAGE,VIEW,203
2579,36,13,27/09/2023,HOMEPAGE,VIEW,65
2643,36,13,15/11/2023,HOMEPAGE,VIEW,128
2642,36,13,11/06/2024,CHECKOUT,DROP-OFF,NULL
2640,36,13,11/06/2024,HOMEPAGE,VIEW,292
2641,36,13,11/06/2024,PRODUCTPAGE,VIEW,147
2624,36,13,10/03/2025,CHECKOUT,DROP-OFF,NULL
2622,36,13,10/03/2025,HOMEPAGE,VIEW,149
2623,36,13,10/03/2025,PRODUCTPAGE,VIEW,121
2595,36,14,06/02/2023,CHECKOUT,DROP-OFF,NULL
2593,36,14,06/02/2023,HOMEPAGE,VIEW,112
2594,36,14,06/02/2023,PRODUCTPAGE,VIEW,278
2646,36,14,24/01/2025,CHECKOUT,DROP-OFF,NULL
2644,36,14,24/01/2025,HOMEPAGE,VIEW,255
2645,36,14,24/01/2025,PRODUCTPAGE,VIEW,100
2572,36,15,28/11/2023,HOMEPAGE,VIEW,191
2659,36,15,01/12/2023,CHECKOUT,DROP-OFF,NULL
2657,36,15,01/12/2023,HOMEPAGE,VIEW,179
2658,36,15,01/12/2023,PRODUCTPAGE,VIEW,146
2604,36,16,27/07/2024,CHECKOUT,DROP-OFF,NULL
2602,36,16,27/07/2024,HOMEPAGE,VIEW,61
2603,36,16,27/07/2024,PRODUCTPAGE,CLICK,196
2617,36,17,14/02/2023,HOMEPAGE,VIEW,150
2621,36,17,03/06/2023,HOMEPAGE,VIEW,234
2567,36,17,11/11/2023,HOMEPAGE,VIEW,73
2586,36,17,18/01/2024,HOMEPAGE,VIEW,153
2627,36,17,21/07/2025,CHECKOUT,DROP-OFF,NULL
2625,36,17,21/07/2025,HOMEPAGE,VIEW,278
2626,36,17,21/07/2025,PRODUCTPAGE,VIEW,147
2636,36,18,24/06/2024,CHECKOUT,DROP-OFF,NULL
2634,36,18,24/06/2024,HOMEPAGE,VIEW,78
2635,36,18,24/06/2024,PRODUCTPAGE,VIEW,39
2571,36,18,05/07/2024,HOMEPAGE,VIEW,234
2609,36,19,19/12/2025,CHECKOUT,PURCHASE,71
2607,36,19,19/12/2025,HOMEPAGE,VIEW,200
2608,36,19,19/12/2025,PRODUCTPAGE,VIEW,206
2592,36,20,07/01/2024,CHECKOUT,DROP-OFF,NULL
2590,36,20,07/01/2024,HOMEPAGE,VIEW,86
2591,36,20,07/01/2024,PRODUCTPAGE,VIEW,150
2662,37,2,30/07/2023,CHECKOUT,PURCHASE,190
2660,37,2,30/07/2023,HOMEPAGE,VIEW,161
2661,37,2,30/07/2023,PRODUCTPAGE,VIEW,124
2689,37,2,16/12/2024,CHECKOUT,DROP-OFF,NULL
2687,37,2,16/12/2024,HOMEPAGE,VIEW,81
2688,37,2,16/12/2024,PRODUCTPAGE,CLICK,292
2674,37,3,05/01/2023,CHECKOUT,DROP-OFF,NULL
2672,37,3,05/01/2023,HOMEPAGE,VIEW,85
2673,37,3,05/01/2023,PRODUCTPAGE,VIEW,254
2691,37,4,21/10/2023,HOMEPAGE,VIEW,23
2666,37,4,04/10/2025,CHECKOUT,DROP-OFF,NULL
2664,37,4,04/10/2025,HOMEPAGE,VIEW,66
2665,37,4,04/10/2025,PRODUCTPAGE,VIEW,180
2679,37,6,27/02/2025,CHECKOUT,DROP-OFF,NULL
2677,37,6,27/02/2025,HOMEPAGE,VIEW,173
2678,37,6,27/02/2025,PRODUCTPAGE,VIEW,221
2686,37,8,28/06/2023,CHECKOUT,DROP-OFF,NULL
2684,37,8,28/06/2023,HOMEPAGE,VIEW,195
2685,37,8,28/06/2023,PRODUCTPAGE,VIEW,252
2690,37,8,07/03/2024,HOMEPAGE,VIEW,38
2683,37,8,26/02/2025,HOMEPAGE,VIEW,225
2671,37,9,19/10/2025,HOMEPAGE,VIEW,198
2663,37,10,07/04/2024,HOMEPAGE,VIEW,206
2682,37,11,11/10/2023,CHECKOUT,DROP-OFF,NULL
2680,37,11,11/10/2023,HOMEPAGE,VIEW,135
2681,37,11,11/10/2023,PRODUCTPAGE,VIEW,283
2692,37,14,31/01/2025,HOMEPAGE,VIEW,64
2675,37,19,25/05/2025,HOMEPAGE,VIEW,152
2676,37,19,25/05/2025,PRODUCTPAGE,DROP-OFF,NULL
2667,37,20,06/11/2023,HOMEPAGE,VIEW,229
2670,37,20,07/01/2024,CHECKOUT,DROP-OFF,NULL
2668,37,20,07/01/2024,HOMEPAGE,VIEW,227
2669,37,20,07/01/2024,PRODUCTPAGE,VIEW,156
2713,38,1,05/05/2024,HOMEPAGE,VIEW,93
2702,38,2,22/12/2023,CHECKOUT,DROP-OFF,NULL
2700,38,2,22/12/2023,HOMEPAGE,VIEW,92
2701,38,2,22/12/2023,PRODUCTPAGE,VIEW,242
2716,38,2,07/05/2024,HOMEPAGE,VIEW,53
2714,38,3,09/03/2024,HOMEPAGE,VIEW,15
2721,38,5,19/07/2023,HOMEPAGE,VIEW,218
2696,38,5,09/01/2024,HOMEPAGE,VIEW,81
2712,38,6,22/04/2023,CHECKOUT,DROP-OFF,NULL
2710,38,6,22/04/2023,HOMEPAGE,VIEW,227
2711,38,6,22/04/2023,PRODUCTPAGE,VIEW,195
2727,38,6,24/10/2025,HOMEPAGE,VIEW,277
2708,38,7,31/03/2025,CHECKOUT,DROP-OFF,NULL
2706,38,7,31/03/2025,HOMEPAGE,VIEW,38
2707,38,7,31/03/2025,PRODUCTPAGE,CLICK,296
2726,38,8,17/03/2024,HOMEPAGE,VIEW,82
2715,38,10,20/01/2024,HOMEPAGE,VIEW,113
2699,38,10,20/08/2025,CHECKOUT,DROP-OFF,NULL
2697,38,10,20/08/2025,HOMEPAGE,VIEW,182
2698,38,10,20/08/2025,PRODUCTPAGE,VIEW,156
2725,38,15,11/06/2023,HOMEPAGE,VIEW,57
2709,38,15,04/09/2025,HOMEPAGE,VIEW,217
2695,38,16,20/11/2023,CHECKOUT,DROP-OFF,NULL
2693,38,16,20/11/2023,HOMEPAGE,VIEW,85
2694,38,16,20/11/2023,PRODUCTPAGE,VIEW,16
2724,38,17,26/07/2023,CHECKOUT,DROP-OFF,NULL
2722,38,17,26/07/2023,HOMEPAGE,VIEW,86
2723,38,17,26/07/2023,PRODUCTPAGE,VIEW,29
2720,38,17,04/02/2024,HOMEPAGE,VIEW,210
2719,38,19,02/04/2023,CHECKOUT,PURCHASE,213
2717,38,19,02/04/2023,HOMEPAGE,VIEW,257
2718,38,19,02/04/2023,PRODUCTPAGE,VIEW,168
2705,38,19,24/10/2025,CHECKOUT,DROP-OFF,NULL
2703,38,19,24/10/2025,HOMEPAGE,VIEW,126
2704,38,19,24/10/2025,PRODUCTPAGE,VIEW,57
2796,39,2,01/02/2023,HOMEPAGE,VIEW,88
2745,39,2,16/05/2024,CHECKOUT,DROP-OFF,NULL
2743,39,2,16/05/2024,HOMEPAGE,VIEW,297
2744,39,2,16/05/2024,PRODUCTPAGE,VIEW,91
2736,39,3,02/01/2024,HOMEPAGE,VIEW,245
2737,39,3,02/01/2024,PRODUCTPAGE,DROP-OFF,NULL
2792,39,4,05/02/2024,CHECKOUT,PURCHASE,269
2790,39,4,05/02/2024,HOMEPAGE,VIEW,73
2791,39,4,05/02/2024,PRODUCTPAGE,VIEW,212
2788,39,4,28/06/2025,HOMEPAGE,VIEW,26
2784,39,6,30/11/2023,CHECKOUT,DROP-OFF,NULL
2782,39,6,30/11/2023,HOMEPAGE,VIEW,233
2783,39,6,30/11/2023,PRODUCTPAGE,VIEW,233
2756,39,7,21/04/2023,HOMEPAGE,VIEW,21
2754,39,7,17/10/2024,HOMEPAGE,VIEW,26
2773,39,7,10/05/2025,HOMEPAGE,VIEW,289
2748,39,8,06/03/2025,CHECKOUT,PURCHASE,213
2746,39,8,06/03/2025,HOMEPAGE,VIEW,57
2747,39,8,06/03/2025,PRODUCTPAGE,VIEW,248
2761,39,9,12/01/2024,HOMEPAGE,VIEW,57
2735,39,10,28/06/2023,CHECKOUT,PURCHASE,55
2733,39,10,28/06/2023,HOMEPAGE,VIEW,58
2734,39,10,28/06/2023,PRODUCTPAGE,CLICK,92
2795,39,10,02/07/2024,CHECKOUT,DROP-OFF,NULL
2793,39,10,02/07/2024,HOMEPAGE,VIEW,145
2794,39,10,02/07/2024,PRODUCTPAGE,VIEW,12
2755,39,13,08/05/2023,HOMEPAGE,VIEW,230
2749,39,14,13/02/2024,HOMEPAGE,VIEW,178
2750,39,14,13/02/2024,PRODUCTPAGE,DROP-OFF,NULL
2789,39,14,09/03/2024,HOMEPAGE,VIEW,242
2800,39,14,10/05/2024,CHECKOUT,DROP-OFF,NULL
2798,39,14,10/05/2024,HOMEPAGE,VIEW,210
2799,39,14,10/05/2024,PRODUCTPAGE,VIEW,36
2759,39,14,06/07/2024,CHECKOUT,DROP-OFF,NULL
2757,39,14,06/07/2024,HOMEPAGE,VIEW,100
2758,39,14,06/07/2024,PRODUCTPAGE,VIEW,51
2764,39,14,01/12/2024,CHECKOUT,DROP-OFF,NULL
2762,39,14,01/12/2024,HOMEPAGE,VIEW,94
2763,39,14,01/12/2024,PRODUCTPAGE,VIEW,284
2765,39,14,27/12/2024,HOMEPAGE,VIEW,209
2772,39,15,19/07/2023,HOMEPAGE,VIEW,121
2730,39,15,26/09/2023,CHECKOUT,DROP-OFF,NULL
2728,39,15,26/09/2023,HOMEPAGE,VIEW,158
2729,39,15,26/09/2023,PRODUCTPAGE,VIEW,208
2740,39,15,15/10/2023,CHECKOUT,DROP-OFF,NULL
2738,39,15,15/10/2023,HOMEPAGE,VIEW,259
2739,39,15,15/10/2023,PRODUCTPAGE,VIEW,76
2781,39,15,27/04/2025,CHECKOUT,PURCHASE,201
2779,39,15,27/04/2025,HOMEPAGE,VIEW,190
2780,39,15,27/04/2025,PRODUCTPAGE,VIEW,181
2760,39,15,09/05/2025,HOMEPAGE,VIEW,119
2732,39,16,19/07/2023,HOMEPAGE,VIEW,83
2753,39,16,11/03/2024,CHECKOUT,DROP-OFF,NULL
2751,39,16,11/03/2024,HOMEPAGE,VIEW,253
2752,39,16,11/03/2024,PRODUCTPAGE,VIEW,89
2771,39,16,10/10/2024,CHECKOUT,DROP-OFF,NULL
2769,39,16,10/10/2024,HOMEPAGE,VIEW,218
2770,39,16,10/10/2024,PRODUCTPAGE,VIEW,240
2797,39,17,12/10/2024,HOMEPAGE,VIEW,97
2742,39,17,10/07/2025,HOMEPAGE,VIEW,31
2768,39,18,11/02/2024,CHECKOUT,DROP-OFF,NULL
2766,39,18,11/02/2024,HOMEPAGE,VIEW,84
2767,39,18,11/02/2024,PRODUCTPAGE,VIEW,172
2778,39,19,30/01/2023,CHECKOUT,DROP-OFF,NULL
2776,39,19,30/01/2023,HOMEPAGE,VIEW,196
2777,39,19,30/01/2023,PRODUCTPAGE,VIEW,73
2731,39,20,03/06/2023,HOMEPAGE,VIEW,300
2787,39,20,23/07/2023,CHECKOUT,PURCHASE,288
2785,39,20,23/07/2023,HOMEPAGE,VIEW,63
2786,39,20,23/07/2023,PRODUCTPAGE,VIEW,220
2741,39,20,04/10/2024,HOMEPAGE,VIEW,52
2774,39,20,12/02/2025,HOMEPAGE,VIEW,188
2775,39,20,12/02/2025,PRODUCTPAGE,DROP-OFF,NULL
2830,40,1,01/11/2024,CHECKOUT,DROP-OFF,NULL
2828,40,1,01/11/2024,HOMEPAGE,VIEW,122
2829,40,1,01/11/2024,PRODUCTPAGE,CLICK,147
2825,40,2,29/08/2023,CHECKOUT,PURCHASE,72
2823,40,2,29/08/2023,HOMEPAGE,VIEW,187
2824,40,2,29/08/2023,PRODUCTPAGE,VIEW,12
2856,40,2,16/07/2024,CHECKOUT,DROP-OFF,NULL
2854,40,2,16/07/2024,HOMEPAGE,VIEW,71
2855,40,2,16/07/2024,PRODUCTPAGE,VIEW,206
2812,40,2,17/07/2024,HOMEPAGE,VIEW,83
2821,40,3,06/03/2024,CHECKOUT,DROP-OFF,NULL
2819,40,3,06/03/2024,HOMEPAGE,VIEW,224
2820,40,3,06/03/2024,PRODUCTPAGE,VIEW,240
2831,40,3,14/12/2024,HOMEPAGE,VIEW,292
2816,40,4,08/08/2023,CHECKOUT,DROP-OFF,NULL
2814,40,4,08/08/2023,HOMEPAGE,VIEW,154
2815,40,4,08/08/2023,PRODUCTPAGE,VIEW,263
2875,40,4,04/12/2025,HOMEPAGE,VIEW,133
2827,40,5,18/03/2024,HOMEPAGE,VIEW,68
2803,40,5,10/03/2025,CHECKOUT,DROP-OFF,NULL
2801,40,5,10/03/2025,HOMEPAGE,VIEW,98
2802,40,5,10/03/2025,PRODUCTPAGE,VIEW,233
2804,40,5,29/10/2025,HOMEPAGE,VIEW,210
2826,40,7,02/03/2023,HOMEPAGE,VIEW,21
2881,40,7,09/06/2023,CHECKOUT,DROP-OFF,NULL
2879,40,7,09/06/2023,HOMEPAGE,VIEW,263
2880,40,7,09/06/2023,PRODUCTPAGE,VIEW,249
2833,40,7,27/05/2024,HOMEPAGE,VIEW,111
2868,40,8,15/12/2023,HOMEPAGE,VIEW,107
2807,40,9,22/11/2023,CHECKOUT,PURCHASE,50
2805,40,9,22/11/2023,HOMEPAGE,VIEW,114
2806,40,9,22/11/2023,PRODUCTPAGE,VIEW,88
2874,40,9,15/12/2023,CHECKOUT,DROP-OFF,NULL
2872,40,9,15/12/2023,HOMEPAGE,VIEW,245
2873,40,9,15/12/2023,PRODUCTPAGE,CLICK,221
2837,40,9,14/10/2024,HOMEPAGE,VIEW,65
2834,40,9,15/03/2025,HOMEPAGE,VIEW,169
2835,40,9,15/03/2025,PRODUCTPAGE,DROP-OFF,NULL
2843,40,9,19/04/2025,CHECKOUT,DROP-OFF,NULL
2841,40,9,19/04/2025,HOMEPAGE,VIEW,281
2842,40,9,19/04/2025,PRODUCTPAGE,VIEW,175
2822,40,10,21/01/2023,HOMEPAGE,VIEW,300
2857,40,10,06/02/2023,HOMEPAGE,VIEW,12
2858,40,10,26/09/2023,HOMEPAGE,VIEW,28
2850,40,11,21/04/2024,CHECKOUT,PURCHASE,48
2848,40,11,21/04/2024,HOMEPAGE,VIEW,43
2849,40,11,21/04/2024,PRODUCTPAGE,VIEW,121
2862,40,11,09/12/2024,HOMEPAGE,VIEW,50
2863,40,11,08/10/2025,HOMEPAGE,VIEW,34
2864,40,11,08/10/2025,PRODUCTPAGE,DROP-OFF,NULL
2871,40,12,11/01/2023,CHECKOUT,PURCHASE,204
2869,40,12,11/01/2023,HOMEPAGE,VIEW,36
2870,40,12,11/01/2023,PRODUCTPAGE,VIEW,165
2847,40,12,25/10/2023,CHECKOUT,DROP-OFF,NULL
2845,40,12,25/10/2023,HOMEPAGE,VIEW,72
2846,40,12,25/10/2023,PRODUCTPAGE,VIEW,178
2811,40,12,18/01/2024,CHECKOUT,DROP-OFF,NULL
2809,40,12,18/01/2024,HOMEPAGE,VIEW,123
2810,40,12,18/01/2024,PRODUCTPAGE,CLICK,203
2844,40,12,17/05/2024,HOMEPAGE,VIEW,120
2817,40,13,26/07/2023,HOMEPAGE,VIEW,21
2818,40,13,26/07/2023,PRODUCTPAGE,DROP-OFF,NULL
2840,40,14,14/02/2024,CHECKOUT,DROP-OFF,NULL
2838,40,14,14/02/2024,HOMEPAGE,VIEW,190
2839,40,14,14/02/2024,PRODUCTPAGE,CLICK,240
2832,40,15,12/10/2025,HOMEPAGE,VIEW,272
2882,40,16,03/08/2023,HOMEPAGE,VIEW,116
2867,40,16,06/09/2023,CHECKOUT,PURCHASE,233
2865,40,16,06/09/2023,HOMEPAGE,VIEW,62
2866,40,16,06/09/2023,PRODUCTPAGE,CLICK,81
2878,40,16,28/07/2024,CHECKOUT,DROP-OFF,NULL
2876,40,16,28/07/2024,HOMEPAGE,VIEW,257
2877,40,16,28/07/2024,PRODUCTPAGE,VIEW,52
2836,40,16,06/06/2025,HOMEPAGE,VIEW,226
2861,40,17,22/03/2023,CHECKOUT,DROP-OFF,NULL
2859,40,17,22/03/2023,HOMEPAGE,VIEW,18
2860,40,17,22/03/2023,PRODUCTPAGE,CLICK,222
2883,40,17,18/11/2025,HOMEPAGE,VIEW,169
2813,40,19,31/07/2023,HOMEPAGE,VIEW,245
2808,40,19,22/02/2025,HOMEPAGE,VIEW,76
2853,40,19,13/05/2025,CHECKOUT,DROP-OFF,NULL
2851,40,19,13/05/2025,HOMEPAGE,VIEW,232
2852,40,19,13/05/2025,PRODUCTPAGE,VIEW,35
2923,41,1,30/10/2023,HOMEPAGE,VIEW,122
2901,41,2,24/05/2024,CHECKOUT,PURCHASE,217
2899,41,2,24/05/2024,HOMEPAGE,VIEW,122
2900,41,2,24/05/2024,PRODUCTPAGE,VIEW,132
2927,41,3,01/02/2024,HOMEPAGE,VIEW,65
2894,41,4,22/06/2023,CHECKOUT,DROP-OFF,NULL
2892,41,4,22/06/2023,HOMEPAGE,VIEW,230
2893,41,4,22/06/2023,PRODUCTPAGE,VIEW,270
2905,41,4,15/01/2024,HOMEPAGE,VIEW,254
2891,41,4,07/05/2024,CHECKOUT,DROP-OFF,NULL
2889,41,4,07/05/2024,HOMEPAGE,VIEW,245
2890,41,4,07/05/2024,PRODUCTPAGE,VIEW,281
2926,41,5,01/01/2025,CHECKOUT,DROP-OFF,NULL
2924,41,5,01/01/2025,HOMEPAGE,VIEW,25
2925,41,5,01/01/2025,PRODUCTPAGE,VIEW,230
2908,41,8,15/12/2023,CHECKOUT,DROP-OFF,NULL
2906,41,8,15/12/2023,HOMEPAGE,VIEW,45
2907,41,8,15/12/2023,PRODUCTPAGE,CLICK,82
2931,41,9,25/09/2024,HOMEPAGE,VIEW,31
2895,41,9,27/01/2025,HOMEPAGE,VIEW,35
2921,41,9,23/09/2025,CHECKOUT,DROP-OFF,NULL
2919,41,9,23/09/2025,HOMEPAGE,VIEW,196
2920,41,9,23/09/2025,PRODUCTPAGE,VIEW,180
2903,41,9,11/10/2025,HOMEPAGE,VIEW,97
2888,41,10,29/07/2023,HOMEPAGE,VIEW,246
2917,41,10,12/04/2024,CHECKOUT,DROP-OFF,NULL
2915,41,10,12/04/2024,HOMEPAGE,VIEW,267
2916,41,10,12/04/2024,PRODUCTPAGE,VIEW,61
2918,41,11,15/07/2025,HOMEPAGE,VIEW,189
2904,41,12,12/08/2024,HOMEPAGE,VIEW,157
2902,41,13,15/03/2025,HOMEPAGE,VIEW,122
2887,41,13,15/07/2025,CHECKOUT,DROP-OFF,NULL
2885,41,13,15/07/2025,HOMEPAGE,VIEW,272
2886,41,13,15/07/2025,PRODUCTPAGE,VIEW,152
2898,41,14,02/02/2024,CHECKOUT,DROP-OFF,NULL
2896,41,14,02/02/2024,HOMEPAGE,VIEW,106
2897,41,14,02/02/2024,PRODUCTPAGE,VIEW,262
2911,41,16,26/05/2025,CHECKOUT,DROP-OFF,NULL
2909,41,16,26/05/2025,HOMEPAGE,VIEW,20
2910,41,16,26/05/2025,PRODUCTPAGE,CLICK,97
2884,41,17,05/08/2023,HOMEPAGE,VIEW,122
2930,41,18,09/07/2025,CHECKOUT,DROP-OFF,NULL
2928,41,18,09/07/2025,HOMEPAGE,VIEW,99
2929,41,18,09/07/2025,PRODUCTPAGE,VIEW,179
2914,41,20,22/12/2024,CHECKOUT,DROP-OFF,NULL
2912,41,20,22/12/2024,HOMEPAGE,VIEW,10
2913,41,20,22/12/2024,PRODUCTPAGE,VIEW,33
2922,41,20,18/09/2025,HOMEPAGE,VIEW,148
2972,42,1,20/09/2025,CHECKOUT,DROP-OFF,NULL
2970,42,1,20/09/2025,HOMEPAGE,VIEW,112
2971,42,1,20/09/2025,PRODUCTPAGE,VIEW,71
2941,42,4,19/04/2023,CHECKOUT,PURCHASE,155
2939,42,4,19/04/2023,HOMEPAGE,VIEW,166
2940,42,4,19/04/2023,PRODUCTPAGE,VIEW,10
3000,42,4,19/10/2025,HOMEPAGE,VIEW,253
3001,42,4,19/10/2025,PRODUCTPAGE,DROP-OFF,NULL
2986,42,5,27/02/2023,CHECKOUT,DROP-OFF,NULL
2984,42,5,27/02/2023,HOMEPAGE,VIEW,244
2985,42,5,27/02/2023,PRODUCTPAGE,VIEW,165
2951,42,5,13/02/2024,CHECKOUT,DROP-OFF,NULL
2949,42,5,13/02/2024,HOMEPAGE,VIEW,79
2950,42,5,13/02/2024,PRODUCTPAGE,VIEW,53
2969,42,5,08/09/2024,HOMEPAGE,VIEW,169
2980,42,6,18/10/2023,CHECKOUT,DROP-OFF,NULL
2978,42,6,18/10/2023,HOMEPAGE,VIEW,133
2979,42,6,18/10/2023,PRODUCTPAGE,VIEW,112
3008,42,6,19/10/2024,CHECKOUT,DROP-OFF,NULL
3006,42,6,19/10/2024,HOMEPAGE,VIEW,240
3007,42,6,19/10/2024,PRODUCTPAGE,VIEW,112
2973,42,7,01/08/2023,HOMEPAGE,VIEW,22
3002,42,8,04/08/2023,HOMEPAGE,VIEW,206
2976,42,8,17/06/2024,HOMEPAGE,VIEW,234
2983,42,10,24/07/2023,CHECKOUT,DROP-OFF,NULL
2981,42,10,24/07/2023,HOMEPAGE,VIEW,262
